data,label,split,freq,len
euskaratua,EUS,train,2.64,10
gaueko,EUS,train,59.55,6
koroarekin,EUS,train,1.67,10
izatean,EUS,train,11.44,7
lantzen,EUS,train,43.49,7
kondatzea,EUS,train,0.97,9
goxoagoa,EUS,train,1.36,8
polemika,EUS,train,12.15,8
gutunen,EUS,train,5.15,7
harrobitik,EUS,train,1.76,10
tinki,EUS,train,1.8,5
ofizioz,EUS,train,4.4,7
urkatuko,EUS,train,1.85,8
mugen,EUS,train,9.16,5
antze,EUS,train,2.2,5
miliun,EUS,train,19.45,6
zaituen,EUS,train,11.36,7
ukatua,EUS,train,3.87,6
tarteari,EUS,train,1.23,8
dauzkazu,EUS,train,4.97,8
lanaldi,EUS,train,6.91,7
baketsu,EUS,train,8.49,7
zitzaizun,EUS,train,10.39,9
fitxategi,EUS,train,1.5,9
akustikoa,EUS,train,2.82,9
apaletik,EUS,train,2.42,8
maniak,EUS,train,0.97,6
etxolako,EUS,train,2.91,8
eraitsiko,EUS,train,1.06,9
haizeen,EUS,train,2.68,7
azen,EUS,train,1.67,4
abiatzean,EUS,train,2.38,9
betierean,EUS,train,2.6,9
boten,EUS,train,1.45,5
ikuslea,EUS,train,9.02,7
horst,EUS,train,1.45,5
seina,EUS,train,2.11,5
zapatistak,EUS,train,1.19,10
baitiogu,EUS,train,1.76,8
kulturen,EUS,train,5.5,8
bilatuz,EUS,train,7.31,7
neban,EUS,train,5.99,5
emanaldiko,EUS,train,1.14,10
joatekoa,EUS,train,5.85,8
ziostan,EUS,train,1.41,7
eztitasuna,EUS,train,1.23,10
multzoak,EUS,train,9.16,8
bazaizkio,EUS,train,2.51,9
arautze,EUS,train,1.19,7
sasoia,EUS,train,27.2,6
badiete,EUS,train,2.51,7
arra,EUS,train,10.78,4
moldeak,EUS,train,7.39,7
atletak,EUS,train,3.79,7
berezko,EUS,train,56.52,7
emankorrak,EUS,train,2.95,10
ziotenei,EUS,train,1.45,8
ttattola,EUS,train,0.97,8
ibai,EUS,train,49.39,4
izurako,EUS,train,3.21,7
ikasita,EUS,train,4.05,7
emaztea,EUS,train,89.84,7
urrira,EUS,train,1.28,6
egiturek,EUS,train,1.5,8
bidearen,EUS,train,22.89,8
eroak,EUS,train,7.75,5
kanpotarra,EUS,train,1.85,10
baitoa,EUS,train,2.6,6
komeria,EUS,train,2.29,7
eldarnioan,EUS,train,0.97,10
saldoan,EUS,train,1.5,7
komando,EUS,train,6.16,7
amaigabe,EUS,train,4.45,8
aholkatuko,EUS,train,0.97,10
dudak,EUS,train,5.5,5
zorioneko,EUS,train,15.98,9
kukua,EUS,train,2.02,5
harriek,EUS,train,2.55,7
agenda,EUS,train,13.73,6
propioekin,EUS,train,0.97,10
arkume,EUS,train,5.06,6
goxoa,EUS,train,27.16,5
dardaratu,EUS,train,1.72,9
azkenekoz,EUS,train,8.76,9
hautatuko,EUS,train,9.07,9
softwarea,EUS,train,1.1,9
barrunbe,EUS,train,1.76,8
ezina,EUS,train,24.3,5
denetara,EUS,train,3.43,8
tokia,EUS,train,73.33,5
tokatuko,EUS,train,1.54,8
larriak,EUS,train,47.23,7
zernahiren,EUS,train,1.19,10
eginez,EUS,train,305.86,6
erdibitzen,EUS,train,2.16,10
miresgarri,EUS,train,8.19,10
diario,EUS,train,9.99,6
faltatu,EUS,train,2.33,7
tupust,EUS,train,2.6,6
xapel,EUS,train,1.54,5
kontsumoak,EUS,train,2.77,10
margotzea,EUS,train,1.32,9
parametro,EUS,train,3.43,9
zioat,EUS,train,14.44,5
badoaz,EUS,train,6.25,6
zaukan,EUS,train,3.43,6
orgia,EUS,train,1.36,5
kentzeak,EUS,train,1.19,8
gogoratuko,EUS,train,15.32,10
lehenek,EUS,train,4.49,7
gazteriari,EUS,train,1.85,10
lasaitasun,EUS,train,17.83,10
arazoez,EUS,train,4.31,7
erran,EUS,train,471.01,5
morfema,EUS,train,1.98,7
aitzurra,EUS,train,2.07,8
itzazu,EUS,train,21.66,6
gogorazi,EUS,train,4.8,8
beronen,EUS,train,29.23,7
etete,EUS,train,3.08,5
koronel,EUS,train,3.08,7
komiko,EUS,train,1.58,6
kana,EUS,train,1.5,4
armadek,EUS,train,0.97,7
zehaztu,EUS,train,161.36,7
motor,EUS,train,15.49,5
pusketak,EUS,train,1.76,8
zioagu,EUS,train,3.7,6
zaborra,EUS,train,9.42,7
soldataren,EUS,train,6.95,10
turbina,EUS,train,1.06,7
zezaketela,EUS,train,5.33,10
kulturalak,EUS,train,5.59,10
sostengatu,EUS,train,7.04,10
moztea,EUS,train,5.02,6
lelo,EUS,train,15.14,4
gaitzesten,EUS,train,13.47,10
zaigunez,EUS,train,1.23,8
oroimenak,EUS,train,6.91,9
lotuta,EUS,train,77.86,6
uhainek,EUS,train,1.45,7
ebakuatu,EUS,train,1.1,8
abokatak,EUS,train,1.63,8
olioz,EUS,train,4.58,5
zutenaz,EUS,train,1.76,7
babesean,EUS,train,13.91,8
zapalduak,EUS,train,1.98,9
objektibo,EUS,train,4.05,9
laua,EUS,train,5.9,4
zapo,EUS,train,1.72,4
inarrosten,EUS,train,6.95,10
merezitako,EUS,train,5.77,10
idatzian,EUS,train,6.65,8
agintari,EUS,train,44.15,8
eskertuko,EUS,train,9.07,9
kabina,EUS,train,4.49,6
zuriz,EUS,train,15.32,5
badizuet,EUS,train,1.1,8
gaiztoak,EUS,train,21.57,8
letorke,EUS,train,1.23,7
duna,EUS,train,1.85,4
kuota,EUS,train,7.0,5
diot,EUS,train,283.24,4
besteko,EUS,train,41.29,7
urrunar,EUS,train,2.07,7
ohartuki,EUS,train,1.1,8
sozialean,EUS,train,7.09,9
pusken,EUS,train,2.29,6
gatozen,EUS,train,3.52,7
akatsik,EUS,train,9.24,7
masaje,EUS,train,1.32,6
tropak,EUS,train,14.39,6
igaro,EUS,train,147.23,5
atalean,EUS,train,23.68,7
hiruretako,EUS,train,1.36,10
hutsala,EUS,train,10.3,7
demagun,EUS,train,21.7,7
paraleloan,EUS,train,1.5,10
anaitasuna,EUS,train,5.77,10
botoei,EUS,train,1.85,6
jostetak,EUS,train,1.85,8
horietaz,EUS,train,23.2,8
momentuak,EUS,train,1.01,9
tatuajeak,EUS,train,1.36,9
irainik,EUS,train,2.16,7
erdian,EUS,train,205.6,6
mojek,EUS,train,1.45,5
herio,EUS,train,16.11,5
alderaino,EUS,train,1.85,9
sortarazi,EUS,train,6.12,9
begiek,EUS,train,26.32,6
jatetxea,EUS,train,3.48,8
ekiten,EUS,train,21.57,6
araziko,EUS,train,2.33,7
lokian,EUS,train,1.32,6
galeriako,EUS,train,2.38,9
orekari,EUS,train,2.86,7
hainbati,EUS,train,0.97,8
soilen,EUS,train,3.92,6
biblia,EUS,train,6.82,6
tristerik,EUS,train,1.23,9
jan,EUS,train,149.96,3
zutena,EUS,train,45.16,6
jopu,EUS,train,1.98,4
kreatzen,EUS,train,1.01,8
brasildar,EUS,train,2.99,9
eraginkor,EUS,train,6.69,9
kopak,EUS,train,6.6,5
pasaian,EUS,train,6.21,7
salara,EUS,train,2.99,6
tapatzen,EUS,train,1.89,8
kez,EUS,train,2.42,3
angeluko,EUS,train,19.67,8
xedeak,EUS,train,10.08,6
elorrio,EUS,train,2.51,7
erosketa,EUS,train,10.48,8
eraikitako,EUS,train,13.82,10
sosen,EUS,train,1.28,5
balira,EUS,train,76.59,6
pasaturik,EUS,train,5.55,9
eskasian,EUS,train,1.67,8
sintesian,EUS,train,1.28,9
tramankulu,EUS,train,5.15,10
eremu,EUS,train,103.35,5
kostaldera,EUS,train,2.73,10
osagarri,EUS,train,31.82,8
hurbilen,EUS,train,5.68,8
joantxo,EUS,train,3.3,7
ezjakinean,EUS,train,2.99,10
kilometroa,EUS,train,1.89,10
gartzela,EUS,train,1.14,8
saiz,EUS,train,3.39,4
eldarnioak,EUS,train,1.14,10
benaz,EUS,train,1.23,5
duzuela,EUS,train,13.03,7
banie,EUS,train,1.1,5
postan,EUS,train,1.98,6
inude,EUS,train,1.67,5
dezadan,EUS,train,21.3,7
unitateko,EUS,train,1.23,9
artelana,EUS,train,4.8,8
metalikoak,EUS,train,2.42,10
aitzinean,EUS,train,93.71,9
kobrezko,EUS,train,5.02,8
aintzat,EUS,train,114.7,7
kriskitin,EUS,train,1.72,9
alorretan,EUS,train,9.24,9
hizkuntzan,EUS,train,23.37,10
mendizale,EUS,train,7.66,9
indarren,EUS,train,28.52,8
ordutara,EUS,train,1.28,8
asurantza,EUS,train,2.42,9
art,EUS,train,4.67,3
hatsa,EUS,train,24.6,5
bidaiatzen,EUS,train,5.94,10
deseroso,EUS,train,13.78,8
atzerakoia,EUS,train,2.99,10
maltzur,EUS,train,11.88,7
josiz,EUS,train,2.16,5
gotor,EUS,train,7.88,5
pagatzen,EUS,train,9.99,8
toles,EUS,train,1.85,5
higatu,EUS,train,7.31,6
iraganaz,EUS,train,3.52,8
hauien,EUS,train,3.7,6
pilak,EUS,train,3.87,5
gogoak,EUS,train,24.34,6
snowboarda,EUS,train,1.14,10
duguna,EUS,train,55.9,6
bularralde,EUS,train,1.01,10
estu,EUS,train,74.21,4
bakeari,EUS,train,4.05,7
pase,EUS,train,7.35,4
ingurukoek,EUS,train,4.97,10
jakintzaz,EUS,train,1.01,9
etsipenak,EUS,train,5.37,9
ijitoei,EUS,train,1.19,7
mandi,EUS,train,1.63,5
piloteoan,EUS,train,3.17,9
esaguzu,EUS,train,1.23,7
estilokoa,EUS,train,1.01,9
bluesaren,EUS,train,1.28,9
haurretako,EUS,train,1.36,10
diguna,EUS,train,9.02,6
gozamena,EUS,train,9.24,8
igoak,EUS,train,1.01,5
energia,EUS,train,66.29,7
sakonen,EUS,train,2.64,7
maiatzak,EUS,train,12.54,8
adarretik,EUS,train,0.97,9
indultu,EUS,train,1.8,7
beltzek,EUS,train,7.35,7
gallego,EUS,train,1.94,7
pedagogiko,EUS,train,1.1,10
eremua,EUS,train,30.02,6
egitear,EUS,train,1.72,7
keak,EUS,train,6.87,4
har,EUS,train,244.24,3
deusez,EUS,train,3.48,6
gomutan,EUS,train,1.01,7
mezarik,EUS,train,2.82,7
pastelak,EUS,train,2.91,8
itsukeria,EUS,train,1.23,9
xut,EUS,train,2.86,3
irristatuz,EUS,train,1.06,10
zikindua,EUS,train,2.51,8
matxista,EUS,train,1.67,8
sozialari,EUS,train,2.38,9
motoak,EUS,train,2.16,6
banantzea,EUS,train,1.19,9
borrokari,EUS,train,9.51,9
hitzen,EUS,train,48.72,6
errotua,EUS,train,2.91,7
oinen,EUS,train,9.16,5
alderdiek,EUS,train,44.72,9
luzarora,EUS,train,1.54,8
kezkaz,EUS,train,5.11,6
zibilik,EUS,train,1.36,7
zafraldi,EUS,train,1.63,8
aterberik,EUS,train,1.1,9
lurra,EUS,train,99.21,5
ekosistema,EUS,train,1.76,10
orain,EUS,train,1434.41,5
bazterren,EUS,train,9.64,9
biguntzen,EUS,train,1.28,9
pozbide,EUS,train,1.28,7
organista,EUS,train,1.94,9
plazatik,EUS,train,15.76,8
solido,EUS,train,1.41,6
etorbidea,EUS,train,3.79,9
herrixkara,EUS,train,1.8,10
zabar,EUS,train,3.13,5
tinbrea,EUS,train,1.19,7
dezagula,EUS,train,3.13,8
jokatzea,EUS,train,62.02,8
eskaleak,EUS,train,2.6,8
biziagotu,EUS,train,2.07,9
umela,EUS,train,1.45,5
garaztar,EUS,train,3.21,8
oihala,EUS,train,12.06,6
bermatuta,EUS,train,7.75,9
zuku,EUS,train,4.18,4
ibarraren,EUS,train,3.61,9
erantz,EUS,train,1.01,6
txilar,EUS,train,1.06,6
gauzano,EUS,train,1.23,7
suntsi,EUS,train,3.43,6
burutuak,EUS,train,1.14,8
ihartuak,EUS,train,1.06,8
zedarri,EUS,train,1.23,7
gehienbat,EUS,train,31.29,9
zaharreko,EUS,train,22.67,9
ginean,EUS,train,1.28,6
fritz,EUS,train,2.24,5
pisatu,EUS,train,2.38,6
gorenak,EUS,train,35.61,7
gatazkak,EUS,train,18.09,8
goitituz,EUS,train,0.97,8
puzzlea,EUS,train,2.38,7
olioa,EUS,train,11.58,5
murruak,EUS,train,2.38,7
amorrua,EUS,train,16.9,7
hitsa,EUS,train,7.7,5
baliozkoak,EUS,train,1.19,10
parekatua,EUS,train,4.97,9
beso,EUS,train,46.39,4
geldoa,EUS,train,4.84,6
manua,EUS,train,5.37,5
agentzia,EUS,train,13.64,8
baitakite,EUS,train,4.97,9
erditzen,EUS,train,2.51,8
errentari,EUS,train,0.97,9
xingarra,EUS,train,1.1,8
lakua,EUS,train,3.17,5
blues,EUS,train,11.93,5
ezbeharrez,EUS,train,0.97,10
izanagatik,EUS,train,42.21,10
topa,EUS,train,13.25,4
lauetarik,EUS,train,1.1,9
kortxo,EUS,train,1.28,6
nioke,EUS,train,15.36,5
larra,EUS,train,2.07,5
kutxan,EUS,train,9.24,6
badidazue,EUS,train,2.55,9
blokeatuta,EUS,train,3.21,10
jokoan,EUS,train,89.39,6
guhauren,EUS,train,2.82,8
elizetan,EUS,train,5.41,8
sinaturiko,EUS,train,2.29,10
hockeya,EUS,train,6.73,7
gostu,EUS,train,3.21,5
ligak,EUS,train,9.55,5
mendeburua,EUS,train,1.54,10
auzokoei,EUS,train,1.32,8
fonema,EUS,train,6.95,6
usteko,EUS,train,11.49,6
eska,EUS,train,15.19,4
zurrunga,EUS,train,4.09,8
hetsia,EUS,train,5.06,6
gai,EUS,train,391.56,3
itsasoak,EUS,train,14.48,8
xantza,EUS,train,12.85,6
sartzeaz,EUS,train,2.38,8
rubio,EUS,train,2.55,5
bazterrean,EUS,train,39.66,10
filologoak,EUS,train,1.67,10
sarreratik,EUS,train,3.43,10
taldearena,EUS,train,2.29,10
lasaituko,EUS,train,1.32,9
galdetua,EUS,train,2.16,8
soldata,EUS,train,48.42,7
abantxu,EUS,train,2.38,7
dozue,EUS,train,2.11,5
edonora,EUS,train,4.18,7
ardietsia,EUS,train,1.14,9
zubietan,EUS,train,6.56,8
musuzapi,EUS,train,3.65,8
joka,EUS,train,48.46,4
kasazio,EUS,train,2.86,7
salbu,EUS,train,50.44,5
joera,EUS,train,103.26,5
gerta,EUS,train,107.22,5
tasun,EUS,train,5.06,5
foroaren,EUS,train,7.66,8
behere,EUS,train,5.06,6
txikitzea,EUS,train,1.89,9
zorigaitz,EUS,train,5.15,9
bizitzera,EUS,train,26.63,9
apailatu,EUS,train,4.93,8
baikorra,EUS,train,13.82,8
apairu,EUS,train,2.99,6
sano,EUS,train,14.75,4
berrogeita,EUS,train,74.03,10
lauki,EUS,train,7.09,5
helarazi,EUS,train,36.53,8
ozeanoa,EUS,train,1.19,7
zakutoa,EUS,train,1.28,7
nabarmenak,EUS,train,14.66,10
eszenikoen,EUS,train,3.08,10
ditut,EUS,train,315.85,5
jariatzen,EUS,train,1.41,9
jole,EUS,train,2.16,4
opor,EUS,train,9.11,4
arrangura,EUS,train,28.61,9
ihesi,EUS,train,48.59,5
prefetaren,EUS,train,5.28,10
hitzaldian,EUS,train,15.01,10
liburuan,EUS,train,75.97,8
ereingo,EUS,train,1.14,7
teologiko,EUS,train,1.41,9
ondutako,EUS,train,2.64,8
ezabatua,EUS,train,2.86,8
galesek,EUS,train,3.21,7
bizian,EUS,train,71.74,6
oholtza,EUS,train,12.9,7
errematea,EUS,train,3.08,9
jardunaz,EUS,train,1.1,8
etorbide,EUS,train,2.77,8
dukeari,EUS,train,1.1,7
ahuldu,EUS,train,11.22,6
nirearekin,EUS,train,1.1,10
lagunduko,EUS,train,54.09,9
soken,EUS,train,1.58,5
haruntzago,EUS,train,1.45,10
hodeiz,EUS,train,0.97,6
gorriek,EUS,train,8.23,7
untxia,EUS,train,1.36,6
nahasketak,EUS,train,2.95,10
irail,EUS,train,4.67,5
zuregatik,EUS,train,4.67,9
kaltean,EUS,train,3.87,7
argiaren,EUS,train,18.66,8
baikinen,EUS,train,7.66,8
out,EUS,train,2.77,3
eraz,EUS,train,2.29,4
ospa,EUS,train,12.59,4
bizkor,EUS,train,61.58,6
gaitzespen,EUS,train,8.45,10
deseginez,EUS,train,1.36,9
zanpaketa,EUS,train,1.76,9
multzoko,EUS,train,16.73,8
txorien,EUS,train,5.19,7
haiteke,EUS,train,2.02,7
akorduan,EUS,train,1.58,8
amama,EUS,train,5.77,5
aniztasuna,EUS,train,16.15,10
erari,EUS,train,1.28,5
ahanztea,EUS,train,1.23,8
jaikita,EUS,train,2.24,7
gogoetetan,EUS,train,3.39,10
jaikitzean,EUS,train,1.23,10
builaka,EUS,train,2.33,7
atalasea,EUS,train,1.41,8
uralde,EUS,train,1.06,6
marka,EUS,train,73.81,5
diadan,EUS,train,1.67,6
kobazuloan,EUS,train,1.1,10
abuztuko,EUS,train,10.65,8
daudenean,EUS,train,16.02,9
batailoi,EUS,train,2.64,8
zehazterik,EUS,train,1.14,10
litezkeen,EUS,train,6.25,9
delikatua,EUS,train,3.04,9
arrarorik,EUS,train,3.08,9
organoa,EUS,train,4.67,7
diona,EUS,train,29.89,5
janarien,EUS,train,1.63,8
kasuek,EUS,train,1.32,6
gailetak,EUS,train,1.45,8
kamelia,EUS,train,1.41,7
hilarazi,EUS,train,4.58,8
bidaietan,EUS,train,3.96,9
ondorioz,EUS,train,347.85,8
herriek,EUS,train,17.56,7
eliztar,EUS,train,1.32,7
kuartelean,EUS,train,2.16,10
marrubi,EUS,train,2.02,7
zeini,EUS,train,4.8,5
asma,EUS,train,16.02,4
ustelkeria,EUS,train,16.24,10
izurria,EUS,train,6.65,7
galesa,EUS,train,1.45,6
piztiak,EUS,train,6.38,7
presioak,EUS,train,10.52,8
sabaiaren,EUS,train,2.33,9
itunean,EUS,train,4.18,7
hedatuta,EUS,train,1.5,8
errekan,EUS,train,7.09,7
filmaren,EUS,train,15.93,8
truku,EUS,train,1.19,5
gauzen,EUS,train,56.34,6
ihesaren,EUS,train,2.33,8
arrebei,EUS,train,1.01,7
markes,EUS,train,2.11,6
drogak,EUS,train,8.36,6
garapenari,EUS,train,4.71,10
eurokopa,EUS,train,6.69,8
planak,EUS,train,38.51,6
xedean,EUS,train,1.94,6
ikasgai,EUS,train,8.67,7
lurpeko,EUS,train,7.92,7
fitxatzea,EUS,train,2.6,9
mailak,EUS,train,16.29,6
budismoa,EUS,train,1.1,8
axolako,EUS,train,1.54,7
lodiek,EUS,train,1.45,6
sinagoga,EUS,train,1.89,8
gurari,EUS,train,3.7,6
zatiketa,EUS,train,18.05,8
kalekoa,EUS,train,1.01,7
bazuena,EUS,train,1.01,7
ongien,EUS,train,6.43,6
errai,EUS,train,2.6,5
siriarrak,EUS,train,1.1,9
ereduen,EUS,train,6.51,7
biran,EUS,train,3.92,5
hirutan,EUS,train,11.93,7
odolzale,EUS,train,1.06,8
orotako,EUS,train,2.99,7
nabardurak,EUS,train,6.03,10
harengatik,EUS,train,10.92,10
zuhaurek,EUS,train,1.41,8
gustua,EUS,train,8.94,6
naski,EUS,train,23.9,5
zimurtzen,EUS,train,1.89,9
beyak,EUS,train,1.89,5
etekinak,EUS,train,7.04,8
erradikal,EUS,train,1.76,9
apalategik,EUS,train,1.63,10
golkoan,EUS,train,4.36,7
asunek,EUS,train,1.14,6
espreski,EUS,train,3.13,8
kondatzeko,EUS,train,1.5,10
dizkion,EUS,train,20.03,7
idazluma,EUS,train,2.2,8
faltako,EUS,train,11.58,7
aztoratu,EUS,train,10.92,8
zauzkan,EUS,train,1.5,7
lerroka,EUS,train,1.1,7
sugeari,EUS,train,1.23,7
metatuz,EUS,train,1.01,7
hesien,EUS,train,1.54,6
arrazen,EUS,train,1.8,7
gutxikoa,EUS,train,7.0,8
ospez,EUS,train,1.63,5
otzara,EUS,train,0.97,6
azaltzean,EUS,train,2.46,9
mutilok,EUS,train,1.98,7
pendiz,EUS,train,0.97,6
esanik,EUS,train,26.19,6
banakako,EUS,train,19.06,8
zituenik,EUS,train,2.6,8
solasketa,EUS,train,1.1,9
okerragotu,EUS,train,1.19,10
putakeria,EUS,train,1.19,9
sasoiak,EUS,train,2.33,7
galduen,EUS,train,3.13,7
uholdeka,EUS,train,1.58,8
didatenak,EUS,train,1.28,9
gradukoa,EUS,train,3.35,8
txoritxo,EUS,train,1.54,8
morrosko,EUS,train,1.98,8
harmailak,EUS,train,5.11,9
auzoz,EUS,train,1.58,5
polizian,EUS,train,1.5,8
barau,EUS,train,8.41,5
pindar,EUS,train,1.14,6
goretsi,EUS,train,14.57,7
kontatu,EUS,train,146.0,7
alor,EUS,train,37.77,4
sinistuta,EUS,train,1.28,9
traste,EUS,train,8.41,6
etsaien,EUS,train,18.62,7
arbela,EUS,train,1.54,6
baiaren,EUS,train,3.65,7
ostetik,EUS,train,2.07,7
nengoenean,EUS,train,3.65,10
udaltzain,EUS,train,3.92,9
enborreko,EUS,train,1.1,9
krisia,EUS,train,21.96,6
tenis,EUS,train,3.65,5
punturen,EUS,train,5.81,8
junior,EUS,train,9.38,6
agertu,EUS,train,521.45,6
hegoan,EUS,train,1.14,6
ball,EUS,train,3.17,4
hautua,EUS,train,19.41,6
sozialista,EUS,train,35.65,10
zabal,EUS,train,115.06,5
unibertsoa,EUS,train,9.46,10
beldurtu,EUS,train,17.08,8
iletsuak,EUS,train,1.41,8
oihalaren,EUS,train,3.21,9
itzal,EUS,train,45.07,5
aterpean,EUS,train,4.31,8
onest,EUS,train,1.06,5
asmatzeari,EUS,train,1.06,10
zamarik,EUS,train,2.02,7
zergatiaz,EUS,train,1.19,9
dudanik,EUS,train,7.48,7
giroa,EUS,train,81.25,5
bidaiarien,EUS,train,5.5,10
abiatzera,EUS,train,1.45,9
gala,EUS,train,2.51,4
agintarien,EUS,train,26.06,10
teorian,EUS,train,14.7,7
gonbidatu,EUS,train,42.39,9
mehetu,EUS,train,1.1,6
lurpez,EUS,train,1.45,6
jarraikiz,EUS,train,9.29,9
orratz,EUS,train,10.04,6
poro,EUS,train,0.97,4
argitua,EUS,train,4.27,7
laurdena,EUS,train,14.04,8
berpiztea,EUS,train,2.6,9
industri,EUS,train,8.76,8
ukapena,EUS,train,1.54,7
tentetzen,EUS,train,1.5,9
adigaiei,EUS,train,1.5,8
behartuko,EUS,train,9.9,9
posibleak,EUS,train,2.02,9
izigarriak,EUS,train,2.6,10
bazterra,EUS,train,4.84,8
hiztegia,EUS,train,9.51,8
gonbitea,EUS,train,3.04,8
urdailean,EUS,train,4.14,9
deituak,EUS,train,8.98,7
diodanean,EUS,train,6.25,9
liderraren,EUS,train,4.71,10
figura,EUS,train,15.54,6
anaiak,EUS,train,81.56,6
ekainak,EUS,train,7.09,7
demo,EUS,train,7.92,4
absolbitu,EUS,train,1.98,9
lirikoa,EUS,train,1.01,7
ikuspegian,EUS,train,3.08,10
dizudala,EUS,train,5.11,8
etsai,EUS,train,36.71,5
hobenak,EUS,train,1.14,7
ontasuna,EUS,train,5.46,8
burezur,EUS,train,2.55,7
jardutera,EUS,train,1.41,9
katu,EUS,train,17.12,4
zuzenketak,EUS,train,15.76,10
lepoa,EUS,train,45.12,5
espaloian,EUS,train,8.54,9
gozoak,EUS,train,13.29,6
parketik,EUS,train,1.8,8
belaunez,EUS,train,3.17,8
bekokian,EUS,train,7.48,8
jazotakoa,EUS,train,2.11,9
dok,EUS,train,13.69,3
mihia,EUS,train,18.09,5
ilaretan,EUS,train,1.28,8
aitonak,EUS,train,15.89,7
utikan,EUS,train,5.81,6
oihuek,EUS,train,2.77,6
erka,EUS,train,1.14,4
eskarmentu,EUS,train,20.73,10
esfera,EUS,train,6.03,6
ganberak,EUS,train,9.73,8
senior,EUS,train,1.8,6
aldaturik,EUS,train,4.45,9
jasotzeari,EUS,train,1.01,10
herraz,EUS,train,1.76,6
asegurua,EUS,train,2.11,8
zenidan,EUS,train,18.97,7
aberatsago,EUS,train,2.64,10
nafarrak,EUS,train,26.5,8
erritu,EUS,train,2.55,6
aseguruen,EUS,train,1.06,9
jone,EUS,train,10.92,4
zereginari,EUS,train,1.63,10
ugazaba,EUS,train,5.11,7
jorra,EUS,train,1.45,5
fededunen,EUS,train,4.01,9
sinesmen,EUS,train,8.8,8
tiraniaren,EUS,train,1.32,10
hauspo,EUS,train,2.11,6
pribatua,EUS,train,17.34,8
zazpiak,EUS,train,12.76,7
antolatze,EUS,train,1.5,9
lauak,EUS,train,9.02,5
horrena,EUS,train,4.14,7
berrietara,EUS,train,6.47,10
eskaera,EUS,train,114.31,7
xarma,EUS,train,14.88,5
adoratu,EUS,train,1.5,7
kaltetu,EUS,train,7.97,7
emanaldia,EUS,train,24.56,9
baduen,EUS,train,5.02,6
kaikuk,EUS,train,2.38,6
infernura,EUS,train,5.63,9
lohitu,EUS,train,1.5,6
amaitzeko,EUS,train,51.1,9
net,EUS,train,8.54,3
begitandu,EUS,train,9.68,9
urgazle,EUS,train,2.11,7
muda,EUS,train,1.41,4
talderen,EUS,train,10.52,8
mozkina,EUS,train,2.38,7
aldirietan,EUS,train,1.54,10
zezala,EUS,train,13.03,6
nori,EUS,train,32.75,4
izkinatik,EUS,train,1.06,9
huskako,EUS,train,4.14,7
hitzaz,EUS,train,3.39,6
begietan,EUS,train,43.84,8
konnotazio,EUS,train,1.06,10
ebazteko,EUS,train,2.68,8
gori,EUS,train,10.34,4
zilegiak,EUS,train,2.33,8
onarturik,EUS,train,2.6,9
eramanez,EUS,train,16.68,8
lehiatzea,EUS,train,1.89,9
argiz,EUS,train,12.28,5
sotoa,EUS,train,2.42,5
ehundura,EUS,train,1.98,8
ugaldu,EUS,train,10.48,6
sagaratuko,EUS,train,0.97,10
astintzen,EUS,train,21.92,9
multzoari,EUS,train,2.2,9
markoan,EUS,train,1.63,7
lesio,EUS,train,12.72,5
infinituan,EUS,train,1.19,10
araziz,EUS,train,2.42,6
sofaren,EUS,train,2.99,7
ordoki,EUS,train,4.53,6
doinua,EUS,train,16.46,6
herriren,EUS,train,3.57,8
heian,EUS,train,1.72,5
fida,EUS,train,8.1,4
ariman,EUS,train,10.12,6
lodiak,EUS,train,10.7,6
zahartzaro,EUS,train,1.32,10
gizadia,EUS,train,2.29,7
gabon,EUS,train,18.57,5
zuriak,EUS,train,45.03,6
biribileko,EUS,train,1.5,10
gerratean,EUS,train,1.58,9
jesuitak,EUS,train,2.51,8
maiztu,EUS,train,1.01,6
hustuko,EUS,train,3.79,7
antzera,EUS,train,95.82,7
edan,EUS,train,75.18,4
neskarik,EUS,train,3.13,8
musikaldia,EUS,train,2.24,10
show,EUS,train,2.82,4
berealdiko,EUS,train,3.79,10
gogaitzen,EUS,train,4.27,9
liburutto,EUS,train,1.63,9
txisteak,EUS,train,2.99,8
estutuak,EUS,train,1.06,8
emanen,EUS,train,69.32,6
zetozkidan,EUS,train,1.63,10
ezkutua,EUS,train,11.49,7
hautaturik,EUS,train,1.36,10
adostua,EUS,train,1.5,7
buruzagia,EUS,train,20.34,9
gris,EUS,train,21.0,4
ezker,EUS,train,227.56,5
bukatuko,EUS,train,34.86,8
sukaldetik,EUS,train,8.67,10
aldekoen,EUS,train,4.97,8
aukeretan,EUS,train,1.23,9
langintza,EUS,train,6.29,9
epaitegian,EUS,train,10.48,10
begirunez,EUS,train,9.55,9
zakuan,EUS,train,4.36,6
ilunduko,EUS,train,1.5,8
amaigabean,EUS,train,1.41,10
erdiak,EUS,train,43.75,6
azalpena,EUS,train,14.75,8
ubide,EUS,train,3.3,5
ezpainaren,EUS,train,1.14,10
lausoak,EUS,train,3.17,7
egoteari,EUS,train,3.65,8
lan,EUS,train,1052.01,3
soldaduska,EUS,train,1.1,10
deritzo,EUS,train,18.71,7
suari,EUS,train,5.59,5
xoratu,EUS,train,1.76,6
haundiena,EUS,train,4.36,9
eskurik,EUS,train,5.33,7
urtean,EUS,train,335.31,6
ebatsia,EUS,train,1.19,7
